Event	ID	Name			Wwise Object Path	Notes
	292368183	DIALG_DOCLOUIS_SandmanFunTips_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_SandmanFunTips_02_298BB369.wav	292368183.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_SandmanFunTips_02	
	307231895	DIALG_DOCLOUIS_RSWinTitleReclaimed_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinTitleReclaimed_02_298BB369.wav	307231895.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinTitleReclaimed_02	
	543143750	DIALG_DOCLOUIS_RSWinBeatUp_04	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinBeatUp_04_298BB369.wav	543143750.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinBeatUp_04	
	755316807	DIALG_DOCLOUIS_RSLoss_20	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSLoss_20_298BB369.wav	755316807.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSLoss_20	
	959239555	DIALG_DOCLOUIS_RSLoss_16	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSLoss_16_298BB369.wav	959239555.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSLoss_16	
	881199217	DIALG_DOCLOUIS_RSLoss_15	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSLoss_15_298BB369.wav	881199217.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSLoss_15	
	786882141	DIALG_DOCLOUIS_RSLoss_14	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSLoss_14_298BB369.wav	786882141.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSLoss_14	
	104070201	DIALG_DOCLOUIS_RSLoss_03	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSLoss_03_298BB369.wav	104070201.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSLoss_03	
	161340621	DIALG_DOCLOUIS_PistonHondoFunTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_PistonHondoFunTips_01_298BB369.wav	161340621.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_PistonHondoFunTips_01	
	225327251	DIALG_DOCLOUIS_KingHippoPuzzleTips_07	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_KingHippoPuzzleTips_07_298BB369.wav	225327251.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_KingHippoPuzzleTips_07	
	900260719	DIALG_DOCLOUIS_KingHippo2PuzzleTips_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_KingHippo2PuzzleTips_02_298BB369.wav	900260719.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_KingHippo2PuzzleTips_02	
	712697679	DIALG_DOCLOUIS_GreatTigerPuzzleTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_GreatTigerPuzzleTips_01_298BB369.wav	712697679.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_GreatTigerPuzzleTips_01	
	99027042	DIALG_DOCLOUIS_GreatTiger2FunTips_04	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_GreatTiger2FunTips_04_298BB369.wav	99027042.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_GreatTiger2FunTips_04	
	954983307	DIALG_DOCLOUIS_DonkeyKongFunTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_DonkeyKongFunTips_01_298BB369.wav	954983307.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_DonkeyKongFunTips_01	
	80967878	DIALG_DOCLOUIS_DonFlamenco2PuzzleTips_04	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_DonFlamenco2PuzzleTips_04_298BB369.wav	80967878.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_DonFlamenco2PuzzleTips_04	
	657012741	DIALG_DOCLOUIS_DiscoKidFunTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_DiscoKidFunTips_01_298BB369.wav	657012741.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_DiscoKidFunTips_01	
	192058385	DIALG_DOCLOUIS_DiscoKid2FunTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_DiscoKid2FunTips_01_298BB369.wav	192058385.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_DiscoKid2FunTips_01	
	876756925	DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_05	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_05_298BB369.wav	876756925.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_05	
	642084572	DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_04	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_04_298BB369.wav	642084572.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_04	
	873694204	DIALG_DOCLOUIS_CornermanH2H_LMNegative_08	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_LMNegative_08_298BB369.wav	873694204.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_LMNegative_08	
	304940563	DIALG_DOCLOUIS_CornermanH2H_LMNegative_06	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_LMNegative_06_298BB369.wav	304940563.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_LMNegative_06	
	603114305	DIALG_DOCLOUIS_CornermanH2H_BMWinner_03	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_BMWinner_03_298BB369.wav	603114305.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_BMWinner_03	
	135490012	DIALG_DOCLOUIS_BaldBullFunTips_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_BaldBullFunTips_02_298BB369.wav	135490012.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_BaldBullFunTips_02	
	365246780	DIALG_DOCLOUIS_BaldBullDelayDodgeTips_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_BaldBullDelayDodgeTips_02_298BB369.wav	365246780.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_BaldBullDelayDodgeTips_02	
	740432986	DIALG_DOCLOUIS_TutorialVideo_01b	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_TutorialVideo_01b_298BB369.wav	740432986.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_TutorialVideo_01b	
	906042357	DIALG_DOCLOUIS_TutorialVideo_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_TutorialVideo_01_298BB369.wav	906042357.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_TutorialVideo_01	
	169331717	DIALG_DOCLOUIS_SuperMachoManPuzzleTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_SuperMachoManPuzzleTips_01_298BB369.wav	169331717.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_SuperMachoManPuzzleTips_01	
	519166157	DIALG_DOCLOUIS_SodaPopinski2FunTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_SodaPopinski2FunTips_01_298BB369.wav	519166157.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_SodaPopinski2FunTips_01	
	620015591	DIALG_DOCLOUIS_Sandman2PuzzleTips_06	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_Sandman2PuzzleTips_06_298BB369.wav	620015591.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_Sandman2PuzzleTips_06	
	605737761	DIALG_DOCLOUIS_Sandman2FunTips_03	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_Sandman2FunTips_03_298BB369.wav	605737761.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_Sandman2FunTips_03	
	662555305	DIALG_DOCLOUIS_RSWinTitleReclaimed_06	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinTitleReclaimed_06_298BB369.wav	662555305.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinTitleReclaimed_06	
	634116073	DIALG_DOCLOUIS_RSWinLastStandOneLoss_06	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinLastStandOneLoss_06_298BB369.wav	634116073.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinLastStandOneLoss_06	
	504973470	DIALG_DOCLOUIS_RSLoss_11	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSLoss_11_298BB369.wav	504973470.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSLoss_11	
	321180884	DIALG_DOCLOUIS_RSLoss_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSLoss_02_298BB369.wav	321180884.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSLoss_02	
	152916240	DIALG_DOCLOUIS_PistonHondo2FunTips_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_PistonHondo2FunTips_02_298BB369.wav	152916240.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_PistonHondo2FunTips_02	
	465426560	DIALG_DOCLOUIS_KingHippoRageAttackTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_KingHippoRageAttackTips_01_298BB369.wav	465426560.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_KingHippoRageAttackTips_01	
	217651981	DIALG_DOCLOUIS_KingHippo2PuzzleTips_06	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_KingHippo2PuzzleTips_06_298BB369.wav	217651981.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_KingHippo2PuzzleTips_06	
	238645747	DIALG_DOCLOUIS_KingHippo2FunTips_04	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_KingHippo2FunTips_04_298BB369.wav	238645747.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_KingHippo2FunTips_04	
	215922323	DIALG_DOCLOUIS_GreatTigerPuzzleTips_04	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_GreatTigerPuzzleTips_04_298BB369.wav	215922323.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_GreatTigerPuzzleTips_04	
	755837160	DIALG_DOCLOUIS_GreatTiger2FunTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_GreatTiger2FunTips_01_298BB369.wav	755837160.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_GreatTiger2FunTips_01	
	721248010	DIALG_DOCLOUIS_DonkeyKongPuzzleTips_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_DonkeyKongPuzzleTips_02_298BB369.wav	721248010.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_DonkeyKongPuzzleTips_02	
	356237872	DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_LMWinnerOpponentBM_01_298BB369.wav	356237872.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_01	
	676208612	DIALG_DOCLOUIS_CornermanH2H_BMWinner_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_BMWinner_01_298BB369.wav	676208612.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_BMWinner_01	
	546981952	DIALG_DOCLOUIS_CornermanH2H_BMNegative_08	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_BMNegative_08_298BB369.wav	546981952.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_BMNegative_08	
	335739418	DIALG_DOCLOUIS_BearHuggerFunTips_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_BearHuggerFunTips_02_298BB369.wav	335739418.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_BearHuggerFunTips_02	
	454731262	DIALG_DOCLOUIS_BearHugger2FunTips_04	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_BearHugger2FunTips_04_298BB369.wav	454731262.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_BearHugger2FunTips_04	
	794227238	DIALG_DOCLOUIS_BaldBull2PuzzleTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_BaldBull2PuzzleTips_01_298BB369.wav	794227238.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_BaldBull2PuzzleTips_01	
	158778953	DIALG_DOCLOUIS_TutorialVideo_12	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_TutorialVideo_12_298BB369.wav	158778953.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_TutorialVideo_12	
	651161519	DIALG_DOCLOUIS_TutorialVideo_09	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_TutorialVideo_09_298BB369.wav	651161519.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_TutorialVideo_09	
	747106246	DIALG_DOCLOUIS_Sandman2PuzzleTips_07	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_Sandman2PuzzleTips_07_298BB369.wav	747106246.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_Sandman2PuzzleTips_07	
	961110413	DIALG_DOCLOUIS_RSWinTitleReclaimed_10	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinTitleReclaimed_10_298BB369.wav	961110413.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinTitleReclaimed_10	
	127100203	DIALG_DOCLOUIS_RSWinDominated_08	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinDominated_08_298BB369.wav	127100203.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinDominated_08	
	664978841	DIALG_DOCLOUIS_RSWinDominated_05	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinDominated_05_298BB369.wav	664978841.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinDominated_05	
	457497508	DIALG_DOCLOUIS_RSWinDominated_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinDominated_02_298BB369.wav	457497508.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinDominated_02	
	926585984	DIALG_DOCLOUIS_RSWinChampionsUnlock_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinChampionsUnlock_01_298BB369.wav	926585984.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinChampionsUnlock_01	
	944378873	DIALG_DOCLOUIS_RSWinBeatUp_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinBeatUp_01_298BB369.wav	944378873.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinBeatUp_01	
	641220454	DIALG_DOCLOUIS_RSLoss_17	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSLoss_17_298BB369.wav	641220454.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSLoss_17	
	587783609	DIALG_DOCLOUIS_RSLoss_09	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSLoss_09_298BB369.wav	587783609.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSLoss_09	
	865476292	DIALG_DOCLOUIS_RSLoss_07	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSLoss_07_298BB369.wav	865476292.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSLoss_07	
	626915433	DIALG_DOCLOUIS_GlassJoeStunTips_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_GlassJoeStunTips_02_298BB369.wav	626915433.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_GlassJoeStunTips_02	
	446226917	DIALG_DOCLOUIS_GlassJoe2PuzzleTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_GlassJoe2PuzzleTips_01_298BB369.wav	446226917.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_GlassJoe2PuzzleTips_01	
	296911982	DIALG_DOCLOUIS_DonFlamencoFunTips_04	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_DonFlamencoFunTips_04_298BB369.wav	296911982.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_DonFlamencoFunTips_04	
	408823924	DIALG_DOCLOUIS_CornermanH2H_LMNegative_15	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_LMNegative_15_298BB369.wav	408823924.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_LMNegative_15	
	758409756	DIALG_DOCLOUIS_CornermanH2H_LMNegativeBM_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_LMNegativeBM_02_298BB369.wav	758409756.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_LMNegativeBM_02	
	67382048	DIALG_DOCLOUIS_CornermanH2H_BMWinner_07	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_BMWinner_07_298BB369.wav	67382048.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_BMWinner_07	
	983368188	DIALG_DOCLOUIS_KeepItInTheRing	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_KeepItInTheRing_298BB369.wav	983368188.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_KeepItInTheRing	
	672068535	DIALG_DOCLOUIS_VonKaiser2FunTips_05	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_VonKaiser2FunTips_05_298BB369.wav	672068535.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_VonKaiser2FunTips_05	
	546290567	DIALG_DOCLOUIS_TutorialVideo_14	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_TutorialVideo_14_298BB369.wav	546290567.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_TutorialVideo_14	
	623585086	DIALG_DOCLOUIS_TutorialVideo_13	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_TutorialVideo_13_298BB369.wav	623585086.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_TutorialVideo_13	
	276616714	DIALG_DOCLOUIS_SodaPopinskiFunTips_03	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_SodaPopinskiFunTips_03_298BB369.wav	276616714.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_SodaPopinskiFunTips_03	
	994773680	DIALG_DOCLOUIS_SandmanPuzzleTips_05	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_SandmanPuzzleTips_05_298BB369.wav	994773680.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_SandmanPuzzleTips_05	
	1073405622	DIALG_DOCLOUIS_RSWinTitleReclaimed_03	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinTitleReclaimed_03_298BB369.wav	1073405622.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinTitleReclaimed_03	
	310166557	DIALG_DOCLOUIS_RSWinTitleDefended_04	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinTitleDefended_04_298BB369.wav	310166557.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinTitleDefended_04	
	944575006	DIALG_DOCLOUIS_RSWinFun_04	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinFun_04_298BB369.wav	944575006.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinFun_04	
	494781107	DIALG_DOCLOUIS_RSWinBeatUp_03	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSWinBeatUp_03_298BB369.wav	494781107.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSWinBeatUp_03	
	509291490	DIALG_DOCLOUIS_RSLoss_19	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSLoss_19_298BB369.wav	509291490.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSLoss_19	
	663964019	DIALG_DOCLOUIS_RSLossBeltLoss_07	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_RSLossBeltLoss_07_298BB369.wav	663964019.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_RSLossBeltLoss_07	
	16306735	DIALG_DOCLOUIS_PistonHondo2FunTips_01	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_PistonHondo2FunTips_01_298BB369.wav	16306735.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_PistonHondo2FunTips_01	
	374829383	DIALG_DOCLOUIS_DonkeyKongFunTips_05	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_DonkeyKongFunTips_05_298BB369.wav	374829383.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_DonkeyKongFunTips_05	
	894333884	DIALG_DOCLOUIS_DonkeyKongFunTips_03	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_DonkeyKongFunTips_03_298BB369.wav	894333884.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_DonkeyKongFunTips_03	
	233586310	DIALG_DOCLOUIS_DonFlamenco2FunTips_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_DonFlamenco2FunTips_02_298BB369.wav	233586310.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_DonFlamenco2FunTips_02	
	147999605	DIALG_DOCLOUIS_DiscoKid2PuzzleTips_03	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_DiscoKid2PuzzleTips_03_298BB369.wav	147999605.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_DiscoKid2PuzzleTips_03	
	104684961	DIALG_DOCLOUIS_DiscoKid2FunTips_03	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_DiscoKid2FunTips_03_298BB369.wav	104684961.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_DiscoKid2FunTips_03	
	273770783	DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_02	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_LMWinnerOpponentBM_02_298BB369.wav	273770783.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_LMWinOppBM_02	
	491395255	DIALG_DOCLOUIS_CornermanH2H_LMNegative_10	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_LMNegative_10_298BB369.wav	491395255.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_LMNegative_10	
	908980542	DIALG_DOCLOUIS_CornermanH2H_LMNegative_07	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_LMNegative_07_298BB369.wav	908980542.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_LMNegative_07	
	680079202	DIALG_DOCLOUIS_CornermanH2H_BMNegative_03	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_CornermanH2H_BMNegative_03_298BB369.wav	680079202.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_CornermanH2H_BMNegative_03	
	518671140	DIALG_DOCLOUIS_BearHugger2PuzzleTips_03	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_BearHugger2PuzzleTips_03_298BB369.wav	518671140.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_BearHugger2PuzzleTips_03	
	826467699	DIALG_DOCLOUIS_BaldBull2PuzzleTips_03	D:\Project\Hippo\Audio\Wwise\.cache\Wii\Voices\English(US)\DIALG_DOCLOUIS_BaldBull2PuzzleTips_03_298BB369.wav	826467699.wav	\Doc Lewis\Dialogue\DIALG_DOCLOUIS_BaldBull2PuzzleTips_03	
